OUT_TIME 0.01
# ext_x ext_y center_x center_y angle theta1 theta2 moment3_norm moment3_angle ext_potential
-0.499013 0.864316 -1.19616 2.07612 0.521592 132.687 -46.9506 -4.99013 8.64316 -171.231 
-0.5 0.866025 -1.20086 2.08429 0.522292 133.054 -47.2917 -5 8.66025 -305.817 
-0.499013 0.864317 -1.20441 2.09045 0.523077 133.335 -47.5444 -4.99013 8.64317 -382.037 
-0.496057 0.859197 -1.20689 2.09475 0.523732 133.533 -47.7187 -4.96057 8.59197 -417.208 
-0.491144 0.850686 -1.20855 2.09763 0.524212 133.667 -47.8347 -4.91144 8.50686 -429.854 
-0.484292 0.838818 -1.20965 2.09952 0.524546 133.755 -47.9107 -4.84292 8.38818 -431.09 
-0.475528 0.823639 -1.21036 2.10076 0.524773 133.813 -47.9602 -4.75528 8.23639 -426.35 
-0.464888 0.80521 -1.21083 2.10157 0.524926 133.851 -47.9924 -4.64888 8.0521 -418.085 
-0.452414 0.783603 -1.21114 2.1021 0.525029 133.876 -48.0136 -4.52414 7.83604 -407.377 
-0.438153 0.758904 -1.21134 2.10245 0.525099 133.892 -48.0274 -4.38154 7.58904 -394.718 
-0.422164 0.73121 -1.21147 2.10268 0.525147 133.903 -48.0366 -4.22164 7.3121 -380.347 
-0.404509 0.70063 -1.21156 2.10284 0.525179 133.91 -48.0428 -4.04509 7.0063 -364.404 
-0.385257 0.667284 -1.21163 2.10294 0.525201 133.915 -48.047 -3.85257 6.67285 -346.986 
-0.364485 0.631306 -1.21167 2.10301 0.525217 133.919 -48.0498 -3.64485 6.31306 -328.178 
-0.342274 0.592836 -1.2117 2.10306 0.525228 133.921 -48.0518 -3.42274 5.92836 -308.061 
-0.318712 0.552026 -1.21172 2.1031 0.525236 133.923 -48.0532 -3.18712 5.52026 -286.718 
-0.293893 0.509037 -1.21173 2.10312 0.525241 133.924 -48.0542 -2.93893 5.09038 -264.233 
-0.267914 0.46404 -1.21174 2.10314 0.525245 133.925 -48.055 -2.67914 4.64041 -240.697 
-0.240877 0.417211 -1.21175 2.10316 0.525248 133.926 -48.0556 -2.40877 4.17212 -216.203 
-0.21289 0.368736 -1.21176 2.10317 0.52525 133.926 -48.056 -2.1289 3.68737 -190.848 
-0.184063 0.318806 -1.21176 2.10318 0.525251 133.927 -48.0564 -1.84063 3.18806 -164.731 
-0.154509 0.267617 -1.21177 2.10319 0.525252 133.927 -48.0568 -1.54509 2.67618 -137.956 
-0.124345 0.215372 -1.21177 2.10319 0.525252 133.927 -48.0571 -1.24346 2.15373 -110.628 
-0.093691 0.162278 -1.21178 2.1032 0.525252 133.928 -48.0574 -0.936913 1.62278 -82.8563 
-0.0626669 0.108542 -1.21178 2.10321 0.525252 133.928 -48.0577 -0.626672 1.08543 -54.7493 
-0.0313956 0.0543787 -1.21179 2.10322 0.525252 133.928 -48.0581 -0.313959 0.543793 -26.4183 
-3.14159e-07 5.4414e-07 -1.21179 2.10323 0.525251 133.929 -48.0585 -6.28319e-06 1.08828e-05 2.02495 
0.0313949 -0.0543776 -1.2118 2.10324 0.52525 133.929 -48.059 0.313946 -0.543771 30.4681 
0.0626663 -0.108541 -1.2118 2.10325 0.525248 133.93 -48.0595 0.62666 -1.08541 58.7989 
0.0936903 -0.162276 -1.21181 2.10326 0.525246 133.93 -48.0602 0.9369 -1.62276 86.9054 
0.124345 -0.215371 -1.21182 2.10328 0.525243 133.931 -48.0611 1.24344 -2.15371 114.677 
0.154508 -0.267616 -1.21184 2.10331 0.525239 133.932 -48.0622 1.54508 -2.67616 142.003 
0.184062 -0.318805 -1.21186 2.10334 0.525235 133.933 -48.0637 1.84062 -3.18804 168.775 
0.212889 -0.368735 -1.21188 2.10338 0.525228 133.935 -48.0655 2.12889 -3.68735 194.888 
0.240877 -0.41721 -1.21191 2.10343 0.525219 133.937 -48.068 2.40876 -4.1721 220.237 
0.267913 -0.464039 -1.21195 2.10351 0.525207 133.94 -48.0714 2.67913 -4.64039 244.718 
0.293892 -0.509037 -1.21201 2.10361 0.525191 133.944 -48.0761 2.93892 -5.09036 268.231 
0.318712 -0.552025 -1.21209 2.10375 0.525168 133.95 -48.0825 3.18712 -5.52025 290.673 
0.342273 -0.592835 -1.2122 2.10394 0.525135 133.958 -48.0915 3.42273 -5.92834 311.933 
0.364484 -0.631305 -1.21237 2.10422 0.525089 133.969 -48.1044 3.64484 -6.31305 331.884 
0.385256 -0.667284 -1.2126 2.10461 0.525023 133.985 -48.1229 3.85256 -6.67283 350.353 
0.404508 -0.700629 -1.21293 2.10519 0.524927 134.008 -48.1498 4.04508 -7.00629 367.061 
0.422164 -0.731209 -1.21342 2.10605 0.524786 134.042 -48.1893 4.22164 -7.31209 381.49 
0.438153 -0.758904 -1.21415 2.10731 0.524578 134.093 -48.2477 4.38153 -7.58903 392.571 
0.452413 -0.783603 -1.21524 2.10918 0.524274 134.169 -48.3346 4.52413 -7.83603 398.014 
0.464888 -0.80521 -1.21685 2.11197 0.523833 134.282 -48.4635 4.64888 -8.0521 392.903 
0.475528 -0.823639 -1.21922 2.11607 0.523223 134.449 -48.6525 4.75528 -8.23639 367.27 
0.484292 -0.838817 -1.2226 2.12193 0.522461 134.689 -48.9204 4.84291 -8.38817 303.895 
0.491144 -0.850686 -1.22711 2.12978 0.521718 135.015 -49.2736 4.91144 -8.50686 183.648 
0.496057 -0.859196 -1.23248 2.13913 0.521344 135.413 -49.6853 4.96057 -8.59196 9.7269 
0.499013 -0.864316 -1.23794 2.14863 0.521592 135.829 -50.0922 4.99013 -8.64316 -171.231 
0.5 -0.866025 -1.24264 2.1568 0.522292 136.195 -50.4333 5 -8.66025 -305.817 
0.499013 -0.864317 -1.24619 2.16297 0.523077 136.477 -50.686 4.99013 -8.64317 -382.037 
0.496057 -0.859197 -1.24867 2.16727 0.523732 136.675 -50.8603 4.96057 -8.59197 -417.208 
0.491144 -0.850686 -1.25034 2.17015 0.524212 136.809 -50.9763 4.91144 -8.50686 -429.854 
0.484292 -0.838818 -1.25143 2.17204 0.524546 136.897 -51.0523 4.84292 -8.38818 -431.09 
0.475528 -0.823639 -1.25215 2.17328 0.524773 136.955 -51.1018 4.75528 -8.23639 -426.35 
0.464888 -0.80521 -1.25261 2.17408 0.524926 136.992 -51.134 4.64888 -8.0521 -418.085 
0.452414 -0.783603 -1.25292 2.17461 0.525029 137.017 -51.1551 4.52414 -7.83604 -407.377 
0.438153 -0.758904 -1.25312 2.17496 0.525099 137.034 -51.169 4.38154 -7.58904 -394.718 
0.422164 -0.73121 -1.25326 2.1752 0.525147 137.045 -51.1782 4.22164 -7.3121 -380.347 
0.404509 -0.70063 -1.25335 2.17535 0.525179 137.052 -51.1844 4.04509 -7.0063 -364.404 
0.385257 -0.667284 -1.25341 2.17546 0.525201 137.057 -51.1886 3.85257 -6.67285 -346.986 
0.364485 -0.631306 -1.25345 2.17553 0.525217 137.06 -51.1914 3.64485 -6.31306 -328.178 
0.342274 -0.592836 -1.25348 2.17558 0.525228 137.063 -51.1934 3.42274 -5.92836 -308.061 
0.318712 -0.552026 -1.2535 2.17561 0.525236 137.064 -51.1948 3.18712 -5.52026 -286.718 
0.293893 -0.509037 -1.25352 2.17564 0.525241 137.066 -51.1958 2.93893 -5.09038 -264.233 
0.267914 -0.46404 -1.25353 2.17566 0.525245 137.067 -51.1966 2.67914 -4.64041 -240.697 
0.240877 -0.417211 -1.25354 2.17567 0.525248 137.067 -51.1972 2.40877 -4.17212 -216.203 
0.21289 -0.368736 -1.25354 2.17569 0.52525 137.068 -51.1976 2.1289 -3.68737 -190.848 
0.184063 -0.318806 -1.25355 2.1757 0.525251 137.068 -51.198 1.84063 -3.18806 -164.731 
0.154509 -0.267617 -1.25355 2.1757 0.525252 137.069 -51.1983 1.54509 -2.67618 -137.956 
0.124345 -0.215372 -1.25356 2.17571 0.525252 137.069 -51.1987 1.24346 -2.15373 -110.628 
0.093691 -0.162278 -1.25356 2.17572 0.525252 137.069 -51.199 0.936913 -1.62278 -82.8563 
0.0626669 -0.108542 -1.25357 2.17573 0.525252 137.07 -51.1993 0.626672 -1.08543 -54.7493 
0.0313956 -0.0543787 -1.25357 2.17573 0.525252 137.07 -51.1997 0.313959 -0.543793 -26.4183 
3.14159e-07 -5.4414e-07 -1.25358 2.17574 0.525251 137.07 -51.2001 6.28319e-06 -1.08828e-05 2.02495 
-0.0313949 0.0543776 -1.25358 2.17575 0.52525 137.071 -51.2006 -0.313946 0.543771 30.4681 
-0.0626663 0.108541 -1.25359 2.17577 0.525248 137.071 -51.2011 -0.62666 1.08541 58.7989 
-0.0936903 0.162276 -1.2536 2.17578 0.525246 137.072 -51.2018 -0.9369 1.62276 86.9054 
-0.124345 0.215371 -1.25361 2.1758 0.525243 137.073 -51.2027 -1.24344 2.15371 114.677 
-0.154508 0.267616 -1.25362 2.17582 0.525239 137.074 -51.2038 -1.54508 2.67616 142.003 
-0.184062 0.318805 -1.25364 2.17586 0.525235 137.075 -51.2052 -1.84062 3.18804 168.775 
-0.212889 0.368735 -1.25366 2.1759 0.525228 137.077 -51.2071 -2.12889 3.68735 194.888 
-0.240877 0.41721 -1.2537 2.17595 0.525219 137.079 -51.2096 -2.40876 4.1721 220.237 
-0.267913 0.464039 -1.25374 2.17602 0.525207 137.082 -51.213 -2.67913 4.64039 244.718 
-0.293892 0.509037 -1.2538 2.17612 0.525191 137.086 -51.2177 -2.93892 5.09036 268.231 
-0.318712 0.552025 -1.25388 2.17626 0.525168 137.091 -51.2241 -3.18712 5.52025 290.673 
-0.342273 0.592835 -1.25399 2.17646 0.525135 137.099 -51.2331 -3.42273 5.92834 311.933 
-0.364484 0.631305 -1.25415 2.17673 0.525089 137.11 -51.246 -3.64484 6.31305 331.884 
-0.385256 0.667284 -1.25438 2.17713 0.525023 137.126 -51.2645 -3.85256 6.67283 350.353 
-0.404508 0.700629 -1.25472 2.17771 0.524927 137.15 -51.2914 -4.04508 7.00629 367.061 
-0.422164 0.731209 -1.25521 2.17856 0.524786 137.184 -51.3309 -4.22164 7.31209 381.49 
-0.438153 0.758904 -1.25594 2.17982 0.524578 137.235 -51.3893 -4.38153 7.58903 392.571 
-0.452413 0.783603 -1.25702 2.1817 0.524274 137.311 -51.4762 -4.52413 7.83603 398.014 
-0.464888 0.80521 -1.25863 2.18449 0.523833 137.424 -51.6051 -4.64888 8.0521 392.903 
-0.475528 0.823639 -1.261 2.18859 0.523223 137.59 -51.7941 -4.75528 8.23639 367.27 
-0.484292 0.838817 -1.26438 2.19445 0.522461 137.83 -52.062 -4.84291 8.38817 303.895 
-0.491144 0.850686 -1.26889 2.20229 0.521718 138.156 -52.4152 -4.91144 8.50686 183.648 
-0.496057 0.859196 -1.27427 2.21165 0.521344 138.554 -52.8269 -4.96057 8.59196 9.7269 
-0.499013 0.864316 -1.27973 2.22115 0.521592 138.97 -53.2338 -4.99013 8.64316 -171.231 
-0.5 0.866025 -1.28443 2.22932 0.522292 139.337 -53.5749 -5 8.66025 -305.817 
-0.499013 0.864317 -1.28798 2.23549 0.523077 139.618 -53.8276 -4.99013 8.64317 -382.037 
-0.496057 0.859197 -1.29046 2.23978 0.523732 139.817 -54.0019 -4.96057 8.59197 -417.208 
-0.491144 0.850686 -1.29212 2.24266 0.524212 139.95 -54.1179 -4.91144 8.50686 -429.854 
-0.484292 0.838818 -1.29321 2.24455 0.524546 140.038 -54.1939 -4.84292 8.38818 -431.09 
-0.475528 0.823639 -1.29393 2.24579 0.524773 140.096 -54.2434 -4.75528 8.23639 -426.35 
-0.464888 0.80521 -1.2944 2.2466 0.524926 140.134 -54.2756 -4.64888 8.0521 -418.085 
-0.452414 0.783603 -1.29471 2.24713 0.525029 140.159 -54.2967 -4.52414 7.83604 -407.377 
-0.438153 0.758904 -1.29491 2.24748 0.525099 140.175 -54.3106 -4.38154 7.58904 -394.718 
-0.422164 0.73121 -1.29504 2.24771 0.525147 140.186 -54.3198 -4.22164 7.3121 -380.347 
-0.404509 0.70063 -1.29513 2.24787 0.525179 140.194 -54.326 -4.04509 7.0063 -364.404 
-0.385257 0.667284 -1.29519 2.24797 0.525201 140.199 -54.3302 -3.85257 6.67285 -346.986 
-0.364485 0.631306 -1.29524 2.24805 0.525217 140.202 -54.333 -3.64485 6.31306 -328.178 
-0.342274 0.592836 -1.29527 2.2481 0.525228 140.204 -54.335 -3.42274 5.92836 -308.061 
-0.318712 0.552026 -1.29529 2.24813 0.525236 140.206 -54.3364 -3.18712 5.52026 -286.718 
-0.293893 0.509037 -1.2953 2.24816 0.525241 140.207 -54.3374 -2.93893 5.09038 -264.233 
-0.267914 0.46404 -1.29531 2.24818 0.525245 140.208 -54.3382 -2.67914 4.64041 -240.697 
-0.240877 0.417211 -1.29532 2.24819 0.525248 140.209 -54.3387 -2.40877 4.17212 -216.203 
-0.21289 0.368736 -1.29533 2.2482 0.52525 140.209 -54.3392 -2.1289 3.68737 -190.848 
-0.184063 0.318806 -1.29533 2.24821 0.525251 140.21 -54.3396 -1.84063 3.18806 -164.731 
-0.154509 0.267617 -1.29534 2.24822 0.525252 140.21 -54.3399 -1.54509 2.67618 -137.956 
-0.124345 0.215372 -1.29534 2.24823 0.525252 140.211 -54.3403 -1.24346 2.15373 -110.628 
-0.093691 0.162278 -1.29535 2.24823 0.525252 140.211 -54.3406 -0.936913 1.62278 -82.8563 
-0.0626669 0.108542 -1.29535 2.24824 0.525252 140.211 -54.3409 -0.626672 1.08543 -54.7493 
-0.0313956 0.0543787 -1.29535 2.24825 0.525252 140.212 -54.3413 -0.313959 0.543793 -26.4183 
-3.14159e-07 5.4414e-07 -1.29536 2.24826 0.525251 140.212 -54.3417 -6.28319e-06 1.08828e-05 2.02495 
0.0313949 -0.0543776 -1.29537 2.24827 0.52525 140.212 -54.3421 0.313946 -0.543771 30.4681 
0.0626663 -0.108541 -1.29537 2.24828 0.525248 140.213 -54.3427 0.62666 -1.08541 58.7989 
0.0936903 -0.162276 -1.29538 2.2483 0.525246 140.213 -54.3434 0.9369 -1.62276 86.9054 
0.124345 -0.215371 -1.29539 2.24832 0.525243 140.214 -54.3443 1.24344 -2.15371 114.677 
0.154508 -0.267616 -1.29541 2.24834 0.525239 140.215 -54.3454 1.54508 -2.67616 142.003 
0.184062 -0.318805 -1.29543 2.24837 0.525235 140.216 -54.3468 1.84062 -3.18804 168.775 
0.212889 -0.368735 -1.29545 2.24841 0.525228 140.218 -54.3487 2.12889 -3.68735 194.888 
0.240877 -0.41721 -1.29548 2.24847 0.525219 140.22 -54.3512 2.40876 -4.1721 220.237 
0.267913 -0.464039 -1.29552 2.24854 0.525207 140.223 -54.3546 2.67913 -4.64039 244.718 
0.293892 -0.509037 -1.29558 2.24864 0.525191 140.227 -54.3593 2.93892 -5.09036 268.231 
0.318712 -0.552025 -1.29566 2.24878 0.525168 140.233 -54.3657 3.18712 -5.52025 290.673 
0.342273 -0.592835 -1.29577 2.24897 0.525135 140.241 -54.3747 3.42273 -5.92834 311.933 
0.364484 -0.631305 -1.29593 2.24925 0.525089 140.252 -54.3876 3.64484 -6.31305 331.884 
0.385256 -0.667284 -1.29616 2.24965 0.525023 140.268 -54.4061 3.85256 -6.67283 350.353 
0.404508 -0.700629 -1.2965 2.25023 0.524927 140.291 -54.433 4.04508 -7.00629 367.061 
0.422164 -0.731209 -1.29699 2.25108 0.524786 140.326 -54.4725 4.22164 -7.31209 381.49 
0.438153 -0.758904 -1.29772 2.25234 0.524578 140.377 -54.5309 4.38153 -7.58903 392.571 
0.452413 -0.783603 -1.29881 2.25421 0.524274 140.452 -54.6178 4.52413 -7.83603 398.014 
0.464888 -0.80521 -1.30042 2.257 0.523833 140.565 -54.7467 4.64888 -8.0521 392.903 
0.475528 -0.823639 -1.30279 2.26111 0.523223 140.732 -54.9357 4.75528 -8.23639 367.27 
0.484292 -0.838817 -1.30617 2.26697 0.522461 140.972 -55.2035 4.84291 -8.38817 303.895 
0.491144 -0.850686 -1.31068 2.27481 0.521718 141.298 -55.5568 4.91144 -8.50686 183.648 
0.496057 -0.859196 -1.31605 2.28416 0.521344 141.696 -55.9685 4.96057 -8.59196 9.7269 
0.499013 -0.864316 -1.32151 2.29367 0.521592 142.112 -56.3754 4.99013 -8.64316 -171.231 
0.5 -0.866025 -1.32621 2.30184 0.522292 142.479 -56.7164 5 -8.66025 -305.817 
0.499013 -0.864317 -1.32976 2.308 0.523077 142.76 -56.9692 4.99013 -8.64317 -382.037 
0.496057 -0.859197 -1.33224 2.3123 0.523732 142.958 -57.1435 4.96057 -8.59197 -417.208 
0.491144 -0.850686 -1.3339 2.31518 0.524212 143.092 -57.2595 4.91144 -8.50686 -429.854 
0.484292 -0.838818 -1.335 2.31707 0.524546 143.18 -57.3355 4.84292 -8.38818 -431.09 
0.475528 -0.823639 -1.33572 2.31831 0.524773 143.238 -57.385 4.75528 -8.23639 -426.35 
0.464888 -0.80521 -1.33618 2.31912 0.524926 143.276 -57.4172 4.64888 -8.0521 -418.085 
0.452414 -0.783603 -1.33649 2.31965 0.525029 143.3 -57.4383 4.52414 -7.83604 -407.377 
0.438153 -0.758904 -1.33669 2.32 0.525099 143.317 -57.4522 4.38154 -7.58904 -394.718 
0.422164 -0.73121 -1.33683 2.32023 0.525147 143.328 -57.4614 4.22164 -7.3121 -380.347 
0.404509 -0.70063 -1.33692 2.32038 0.525179 143.335 -57.4676 4.04509 -7.0063 -364.404 
0.385257 -0.667284 -1.33698 2.32049 0.525201 143.34 -57.4717 3.85257 -6.67285 -346.986 
0.364485 -0.631306 -1.33702 2.32056 0.525217 143.344 -57.4746 3.64485 -6.31306 -328.178 
0.342274 -0.592836 -1.33705 2.32061 0.525228 143.346 -57.4766 3.42274 -5.92836 -308.061 
0.318712 -0.552026 -1.33707 2.32065 0.525236 143.348 -57.478 3.18712 -5.52026 -286.718 
0.293893 -0.509037 -1.33709 2.32067 0.525241 143.349 -57.479 2.93893 -5.09038 -264.233 
0.267914 -0.46404 -1.3371 2.32069 0.525245 143.35 -57.4798 2.67914 -4.64041 -240.697 
0.240877 -0.417211 -1.3371 2.32071 0.525248 143.35 -57.4803 2.40877 -4.17212 -216.203 
0.21289 -0.368736 -1.33711 2.32072 0.52525 143.351 -57.4808 2.1289 -3.68737 -190.848 
0.184063 -0.318806 -1.33712 2.32073 0.525251 143.351 -57.4812 1.84063 -3.18806 -164.731 
0.154509 -0.267617 -1.33712 2.32074 0.525252 143.352 -57.4815 1.54509 -2.67618 -137.956 
0.124345 -0.215372 -1.33713 2.32074 0.525252 143.352 -57.4818 1.24346 -2.15373 -110.628 
0.093691 -0.162278 -1.33713 2.32075 0.525252 143.352 -57.4822 0.936913 -1.62278 -82.8563 
0.0626669 -0.108542 -1.33713 2.32076 0.525252 143.353 -57.4825 0.626672 -1.08543 -54.7493 
0.0313956 -0.0543787 -1.33714 2.32077 0.525252 143.353 -57.4829 0.313959 -0.543793 -26.4183 
3.14159e-07 -5.4414e-07 -1.33714 2.32078 0.525251 143.353 -57.4833 6.28319e-06 -1.08828e-05 2.02495 
-0.0313949 0.0543776 -1.33715 2.32079 0.52525 143.354 -57.4837 -0.313946 0.543771 30.4681 
-0.0626663 0.108541 -1.33716 2.3208 0.525248 143.354 -57.4843 -0.62666 1.08541 58.7989 
-0.0936903 0.162276 -1.33717 2.32081 0.525246 143.355 -57.485 -0.9369 1.62276 86.9054 
-0.124345 0.215371 -1.33718 2.32083 0.525243 143.356 -57.4859 -1.24344 2.15371 114.677 
-0.154508 0.267616 -1.33719 2.32086 0.525239 143.357 -57.487 -1.54508 2.67616 142.003 
-0.184062 0.318805 -1.33721 2.32089 0.525235 143.358 -57.4884 -1.84062 3.18804 168.775 
-0.212889 0.368735 -1.33723 2.32093 0.525228 143.36 -57.4903 -2.12889 3.68735 194.888 
-0.240877 0.41721 -1.33726 2.32098 0.525219 143.362 -57.4928 -2.40876 4.1721 220.237 
-0.267913 0.464039 -1.33731 2.32106 0.525207 143.365 -57.4962 -2.67913 4.64039 244.718 
-0.293892 0.509037 -1.33736 2.32116 0.525191 143.369 -57.5009 -2.93892 5.09036 268.231 
-0.318712 0.552025 -1.33744 2.32129 0.525168 143.374 -57.5073 -3.18712 5.52025 290.673 
-0.342273 0.592835 -1.33756 2.32149 0.525135 143.382 -57.5163 -3.42273 5.92834 311.933 
-0.364484 0.631305 -1.33772 2.32177 0.525089 143.393 -57.5292 -3.64484 6.31305 331.884 
-0.385256 0.667284 -1.33795 2.32216 0.525023 143.41 -57.5477 -3.85256 6.67283 350.353 
-0.404508 0.700629 -1.33828 2.32274 0.524927 143.433 -57.5745 -4.04508 7.00629 367.061 
-0.422164 0.731209 -1.33878 2.32359 0.524786 143.467 -57.614 -4.22164 7.31209 381.49 
-0.438153 0.758904 -1.33951 2.32485 0.524578 143.518 -57.6725 -4.38153 7.58903 392.571 
-0.452413 0.783603 -1.34059 2.32673 0.524274 143.594 -57.7594 -4.52413 7.83603 398.014 
-0.464888 0.80521 -1.3422 2.32952 0.523833 143.707 -57.8883 -4.64888 8.0521 392.903 
-0.475528 0.823639 -1.34457 2.33362 0.523223 143.873 -58.0773 -4.75528 8.23639 367.27 
-0.484292 0.838817 -1.34795 2.33948 0.522461 144.113 -58.3451 -4.84291 8.38817 303.895 
-0.491144 0.850686 -1.35246 2.34733 0.521718 144.44 -58.6984 -4.91144 8.50686 183.648 
-0.496057 0.859196 -1.35784 2.35668 0.521344 144.838 -59.1101 -4.96057 8.59196 9.7269 
-0.499013 0.864316 -1.36329 2.36618 0.521592 145.254 -59.517 -4.99013 8.64316 -171.231 
-0.5 0.866025 -1.36799 2.37435 0.522292 145.62 -59.858 -5 8.66025 -305.817 
-0.499013 0.864317 -1.37155 2.38052 0.523077 145.902 -60.1108 -4.99013 8.64317 -382.037 
-0.496057 0.859197 -1.37403 2.38482 0.523732 146.1 -60.2851 -4.96057 8.59197 -417.208 
-0.491144 0.850686 -1.37569 2.38769 0.524212 146.233 -60.4011 -4.91144 8.50686 -429.854 
-0.484292 0.838818 -1.37678 2.38959 0.524546 146.322 -60.477 -4.84292 8.38818 -431.09 
-0.475528 0.823639 -1.3775 2.39082 0.524773 146.379 -60.5265 -4.75528 8.23639 -426.35 
-0.464888 0.80521 -1.37797 2.39163 0.524926 146.417 -60.5588 -4.64888 8.0521 -418.085 
-0.452414 0.783603 -1.37827 2.39216 0.525029 146.442 -60.5799 -4.52414 7.83604 -407.377 
-0.438153 0.758904 -1.37848 2.39251 0.525099 146.458 -60.5938 -4.38154 7.58904 -394.718 
-0.422164 0.73121 -1.37861 2.39274 0.525147 146.469 -60.603 -4.22164 7.3121 -380.347 
-0.404509 0.70063 -1.3787 2.3929 0.525179 146.477 -60.6092 -4.04509 7.0063 -364.404 
-0.385257 0.667284 -1.37876 2.39301 0.525201 146.482 -60.6133 -3.85257 6.67285 -346.986 
-0.364485 0.631306 -1.3788 2.39308 0.525217 146.485 -60.6162 -3.64485 6.31306 -328.178 
-0.342274 0.592836 -1.37883 2.39313 0.525228 146.488 -60.6182 -3.42274 5.92836 -308.061 
-0.318712 0.552026 -1.37885 2.39316 0.525236 146.489 -60.6196 -3.18712 5.52026 -286.718 
-0.293893 0.509037 -1.37887 2.39319 0.525241 146.49 -60.6206 -2.93893 5.09038 -264.233 
-0.267914 0.46404 -1.37888 2.39321 0.525245 146.491 -60.6213 -2.67914 4.64041 -240.697 
-0.240877 0.417211 -1.37889 2.39322 0.525248 146.492 -60.6219 -2.40877 4.17212 -216.203 
-0.21289 0.368736 -1.3789 2.39323 0.52525 146.493 -60.6224 -2.1289 3.68737 -190.848 
-0.184063 0.318806 -1.3789 2.39324 0.525251 146.493 -60.6228 -1.84063 3.18806 -164.731 
-0.154509 0.267617 -1.37891 2.39325 0.525252 146.493 -60.6231 -1.54509 2.67618 -137.956 
-0.124345 0.215372 -1.37891 2.39326 0.525252 146.494 -60.6234 -1.24346 2.15373 -110.628 
-0.093691 0.162278 -1.37891 2.39327 0.525252 146.494 -60.6238 -0.936913 1.62278 -82.8563 
-0.0626669 0.108542 -1.37892 2.39327 0.525252 146.494 -60.6241 -0.626672 1.08543 -54.7493 
-0.0313956 0.0543787 -1.37892 2.39328 0.525252 146.495 -60.6244 -0.313959 0.543793 -26.4183 
-3.14159e-07 5.4414e-07 -1.37893 2.39329 0.525251 146.495 -60.6249 -6.28319e-06 1.08828e-05 2.02495 
0.0313949 -0.0543776 -1.37893 2.3933 0.52525 146.496 -60.6253 0.313946 -0.543771 30.4681 
0.0626663 -0.108541 -1.37894 2.39331 0.525248 146.496 -60.6259 0.62666 -1.08541 58.7989 
0.0936903 -0.162276 -1.37895 2.39333 0.525246 146.497 -60.6266 0.9369 -1.62276 86.9054 
0.124345 -0.215371 -1.37896 2.39335 0.525243 146.497 -60.6275 1.24344 -2.15371 114.677 
0.154508 -0.267616 -1.37898 2.39337 0.525239 146.498 -60.6286 1.54508 -2.67616 142.003 
0.184062 -0.318805 -1.37899 2.3934 0.525235 146.5 -60.63 1.84062 -3.18804 168.775 
0.212889 -0.368735 -1.37902 2.39344 0.525228 146.501 -60.6319 2.12889 -3.68735 194.888 
0.240877 -0.41721 -1.37905 2.3935 0.525219 146.503 -60.6344 2.40876 -4.1721 220.237 
0.267913 -0.464039 -1.37909 2.39357 0.525207 146.506 -60.6378 2.67913 -4.64039 244.718 
0.293892 -0.509037 -1.37915 2.39367 0.525191 146.51 -60.6424 2.93892 -5.09036 268.231 
0.318712 -0.552025 -1.37923 2.39381 0.525168 146.516 -60.6489 3.18712 -5.52025 290.673 
0.342273 -0.592835 -1.37934 2.394 0.525135 146.524 -60.6579 3.42273 -5.92834 311.933 
0.364484 -0.631305 -1.3795 2.39428 0.525089 146.535 -60.6708 3.64484 -6.31305 331.884 
0.385256 -0.667284 -1.37973 2.39468 0.525023 146.551 -60.6892 3.85256 -6.67283 350.353 
0.404508 -0.700629 -1.38007 2.39526 0.524927 146.575 -60.7161 4.04508 -7.00629 367.061 
0.422164 -0.731209 -1.38056 2.39611 0.524786 146.609 -60.7556 4.22164 -7.31209 381.49 
0.438153 -0.758904 -1.38129 2.39737 0.524578 146.66 -60.8141 4.38153 -7.58903 392.571 
0.452413 -0.783603 -1.38238 2.39925 0.524274 146.735 -60.9009 4.52413 -7.83603 398.014 
0.464888 -0.80521 -1.38399 2.40203 0.523833 146.848 -61.0299 4.64888 -8.0521 392.903 
0.475528 -0.823639 -1.38636 2.40614 0.523223 147.015 -61.2189 4.75528 -8.23639 367.27 
0.484292 -0.838817 -1.38973 2.412 0.522461 147.255 -61.4867 4.84291 -8.38817 303.895 
0.491144 -0.850686 -1.39425 2.41984 0.521718 147.581 -61.84 4.91144 -8.50686 183.648 
0.496057 -0.859196 -1.39962 2.4292 0.521344 147.979 -62.2517 4.96057 -8.59196 9.7269 
0.499013 -0.864316 -1.40508 2.4387 0.521592 148.395 -62.6586 4.99013 -8.64316 -171.231 
0.5 -0.866025 -1.40978 2.44687 0.522292 148.762 -62.9996 5 -8.66025 -305.817 
0.499013 -0.864317 -1.41333 2.45304 0.523077 149.043 -63.2524 4.99013 -8.64317 -382.037 
0.496057 -0.859197 -1.41581 2.45733 0.523732 149.241 -63.4267 4.96057 -8.59197 -417.208 
0.491144 -0.850686 -1.41747 2.46021 0.524212 149.375 -63.5427 4.91144 -8.50686 -429.854 
0.484292 -0.838818 -1.41857 2.4621 0.524546 149.463 -63.6186 4.84292 -8.38818 -431.09 
0.475528 -0.823639 -1.41928 2.46334 0.524773 149.521 -63.6681 4.75528 -8.23639 -426.35 
0.464888 -0.80521 -1.41975 2.46415 0.524926 149.559 -63.7004 4.64888 -8.0521 -418.085 
0.452414 -0.783603 -1.42006 2.46468 0.525029 149.584 -63.7215 4.52414 -7.83604 -407.377 
