OUT_TIME 0.01
# ext_x ext_y center_x center_y angle theta1 theta2 moment3_norm moment3_angle ext_potential
-1.15116e-17 -0.187998 -6.70714e-12 1.59012 2.18478e-13 61.1452 -58.0036 -1.15494e-16 -1.88616 -83.1347 
-7.71262e-18 -0.125957 -6.70714e-12 1.59013 2.06777e-13 61.1456 -58.004 -7.75078e-17 -1.2658 -55.0305 
-3.88321e-18 -0.0634176 -6.70715e-12 1.59014 2.00873e-13 61.146 -58.0044 -3.9216e-17 -0.640446 -26.7012 
-3.84734e-20 -0.000628318 -6.70715e-12 1.59015 2.00288e-13 61.1464 -58.0048 -7.69468e-19 -0.0125664 1.74154 
3.80641e-18 0.0621634 -6.70715e-12 1.59016 2.04992e-13 61.1469 -58.0053 3.76801e-17 0.615363 30.1854 
7.63628e-18 0.12471 -6.70715e-12 1.59018 2.15318e-13 61.1473 -58.0057 7.5981e-17 1.24086 58.5181 
1.1436e-17 0.186764 -6.70716e-12 1.59019 2.321e-13 61.1478 -58.0062 1.13982e-16 1.86147 86.6277 
1.51906e-17 0.248081 -6.70716e-12 1.5902 2.56621e-13 61.1484 -58.0068 1.51533e-16 2.47473 114.403 
1.88852e-17 0.308419 -6.70716e-12 1.59022 2.90852e-13 61.149 -58.0075 1.88486e-16 3.07822 141.735 
2.25054e-17 0.36754 -6.70717e-12 1.59024 3.37404e-13 61.1499 -58.0083 2.24696e-16 3.66956 168.515 
2.60366e-17 0.425211 -6.70718e-12 1.59027 4.00149e-13 61.151 -58.0094 2.60018e-16 4.24642 194.638 
2.94652e-17 0.481203 -6.7072e-12 1.59031 4.8488e-13 61.1524 -58.0108 2.94315e-16 4.80652 219.999 
3.27774e-17 0.535296 -6.70723e-12 1.59036 6.00103e-13 61.1543 -58.0127 3.27449e-16 5.34765 244.499 
3.59603e-17 0.587277 -6.70727e-12 1.59043 7.57761e-13 61.1567 -58.0152 3.59292e-16 5.86768 268.037 
3.90013e-17 0.63694 -6.70735e-12 1.59052 9.75425e-13 61.1601 -58.0185 3.89716e-16 6.36455 290.519 
4.18884e-17 0.684089 -6.70749e-12 1.59064 1.27812e-12 61.1648 -58.0232 4.18603e-16 6.83631 311.85 
4.46101e-17 0.728538 -6.70775e-12 1.59082 1.70387e-12 61.1714 -58.0298 4.45837e-16 7.28108 331.931 
4.71558e-17 0.770113 -6.70824e-12 1.59106 2.30877e-12 61.1807 -58.0391 4.71312e-16 7.69712 350.658 
4.95154e-17 0.808648 -6.70921e-12 1.59142 3.17563e-12 61.1939 -58.0523 4.94927e-16 8.08278 367.899 
5.16795e-17 0.843991 -6.71115e-12 1.59193 4.42817e-12 61.2131 -58.0715 5.16589e-16 8.43654 383.467 
5.36398e-17 0.876004 -6.71511e-12 1.59267 6.25105e-12 61.2409 -58.0994 5.36212e-16 8.75701 397.038 
5.53883e-17 0.904559 -6.72335e-12 1.59376 8.91665e-12 61.2818 -58.1402 5.53719e-16 9.04291 407.99 
5.69182e-17 0.929545 -6.74074e-12 1.59536 1.28186e-11 61.342 -58.2004 5.6904e-16 9.29313 415.034 
5.82235e-17 0.950862 -6.77772e-12 1.59773 1.84951e-11 61.4307 -58.2892 5.82116e-16 9.50667 415.456 
5.9299e-17 0.968427 -6.85591e-12 1.6012 2.65795e-11 61.561 -58.4195 5.92894e-16 9.6827 403.634 
6.01405e-17 0.982169 -7.01683e-12 1.60621 3.74992e-11 61.7494 -58.6078 6.01333e-16 9.82051 368.816 
6.07447e-17 0.992036 -7.32606e-12 1.61321 5.05789e-11 62.0119 -58.8703 6.07398e-16 9.91956 294.138 
6.11091e-17 0.997987 -7.84417e-12 1.62229 6.25662e-11 62.3529 -59.2113 6.11066e-16 9.97947 164.527 
6.12323e-17 1 -8.53692e-12 1.63279 6.7793e-11 62.747 -59.6054 6.12323e-16 9.99999 -9.6596 
6.11139e-17 0.998066 -9.22741e-12 1.64321 6.30388e-11 63.1382 -59.9966 6.11163e-16 9.98105 -181.06 
6.07543e-17 0.992193 -9.74132e-12 1.65209 5.14944e-11 63.4715 -60.33 6.07591e-16 9.92271 -304.604 
6.01549e-17 0.982405 -1.00478e-11 1.65884 3.87145e-11 63.7248 -60.5832 6.01621e-16 9.82522 -373.566 
5.93182e-17 0.968739 -1.02078e-11 1.66362 2.78974e-11 63.9042 -60.7626 5.93277e-16 9.68895 -404.504 
5.82473e-17 0.95125 -1.02861e-11 1.66689 1.97615e-11 64.0271 -60.8855 5.82591e-16 9.51444 -414.09 
5.69465e-17 0.930008 -1.03234e-11 1.6691 1.39505e-11 64.11 -60.9684 5.69607e-16 9.30238 -412.484 
5.5421e-17 0.905094 -1.03412e-11 1.67059 9.88558e-12 64.1657 -61.0241 5.54374e-16 9.05361 -404.841 
5.36768e-17 0.876609 -1.03497e-11 1.67159 7.05975e-12 64.2032 -61.0616 5.36953e-16 8.76911 -393.6 
5.17208e-17 0.844664 -1.03538e-11 1.67226 5.09389e-12 64.2286 -61.087 5.17414e-16 8.45001 -379.896 
4.95606e-17 0.809386 -1.03558e-11 1.67272 3.72082e-12 64.2459 -61.1043 4.95832e-16 8.09755 -364.275 
4.72048e-17 0.770914 -1.03568e-11 1.67304 2.75566e-12 64.2578 -61.1162 4.72293e-16 7.71314 -347.018 
4.46628e-17 0.729399 -1.03574e-11 1.67326 2.07155e-12 64.266 -61.1244 4.46891e-16 7.29828 -328.296 
4.19445e-17 0.685005 -1.03577e-11 1.67341 1.5826e-12 64.2718 -61.1302 4.19725e-16 6.85463 -308.227 
3.90606e-17 0.637908 -1.03578e-11 1.67352 1.22998e-12 64.276 -61.1344 3.90902e-16 6.38392 -286.914 
3.60226e-17 0.588293 -1.03579e-11 1.6736 9.73522e-13 64.2789 -61.1373 3.60537e-16 5.88801 -264.45 
3.28424e-17 0.536357 -1.0358e-11 1.67366 7.85615e-13 64.2811 -61.1395 3.28749e-16 5.36887 -240.93 
2.95326e-17 0.482304 -1.0358e-11 1.6737 6.46957e-13 64.2827 -61.1411 2.95663e-16 4.82854 -216.448 
2.61063e-17 0.426348 -1.0358e-11 1.67374 5.44113e-13 64.2839 -61.1423 2.61411e-16 4.26916 -191.102 
2.25769e-17 0.368709 -1.0358e-11 1.67376 4.67825e-13 64.2849 -61.1433 2.26127e-16 3.69293 -164.993 
1.89584e-17 0.309614 -1.0358e-11 1.67378 4.11535e-13 64.2856 -61.144 1.8995e-16 3.10212 -138.225 
1.52651e-17 0.249298 -1.0358e-11 1.6738 3.70767e-13 64.2862 -61.1446 1.53024e-16 2.49907 -110.903 
1.15116e-17 0.187998 -1.0358e-11 1.67381 3.42335e-13 64.2868 -61.1452 1.15494e-16 1.88616 -83.1347 
7.71262e-18 0.125957 -1.0358e-11 1.67382 3.24186e-13 64.2872 -61.1456 7.75078e-17 1.2658 -55.0305 
3.88321e-18 0.0634176 -1.0358e-11 1.67383 3.15015e-13 64.2876 -61.146 3.9216e-17 0.640446 -26.7012 
3.84734e-20 0.000628318 -1.0358e-11 1.67385 3.14105e-13 64.288 -61.1464 7.69468e-19 0.0125664 1.74154 
-3.80641e-18 -0.0621634 -1.0358e-11 1.67386 3.21397e-13 64.2884 -61.1469 -3.76801e-17 -0.615363 30.1854 
-7.63628e-18 -0.12471 -1.03581e-11 1.67387 3.3735e-13 64.2889 -61.1473 -7.5981e-17 -1.24086 58.5181 
-1.1436e-17 -0.186764 -1.03581e-11 1.67388 3.63184e-13 64.2894 -61.1478 -1.13982e-16 -1.86147 86.6277 
-1.51906e-17 -0.248081 -1.03581e-11 1.6739 4.00827e-13 64.29 -61.1484 -1.51533e-16 -2.47473 114.403 
-1.88852e-17 -0.308419 -1.03581e-11 1.67391 4.53143e-13 64.2906 -61.149 -1.88486e-16 -3.07822 141.735 
-2.25054e-17 -0.36754 -1.03581e-11 1.67394 5.24466e-13 64.2915 -61.1499 -2.24696e-16 -3.66956 168.516 
-2.60366e-17 -0.425211 -1.03581e-11 1.67397 6.20849e-13 64.2926 -61.151 -2.60018e-16 -4.24642 194.638 
-2.94652e-17 -0.481203 -1.03581e-11 1.674 7.51062e-13 64.294 -61.1524 -2.94315e-16 -4.80652 219.999 
-3.27774e-17 -0.535296 -1.03582e-11 1.67405 9.28249e-13 64.2958 -61.1542 -3.27449e-16 -5.34765 244.499 
-3.59603e-17 -0.587277 -1.03582e-11 1.67412 1.17064e-12 64.2983 -61.1567 -3.59292e-16 -5.86768 268.037 
-3.90013e-17 -0.63694 -1.03584e-11 1.67421 1.50485e-12 64.3017 -61.1601 -3.89716e-16 -6.36455 290.519 
-4.18884e-17 -0.684089 -1.03586e-11 1.67434 1.97041e-12 64.3064 -61.1648 -4.18603e-16 -6.83631 311.85 
-4.46101e-17 -0.728538 -1.0359e-11 1.67451 2.62496e-12 64.313 -61.1714 -4.45837e-16 -7.28108 331.931 
-4.71558e-17 -0.770113 -1.03597e-11 1.67476 3.55352e-12 64.3222 -61.1806 -4.71312e-16 -7.69712 350.658 
-4.95154e-17 -0.808648 -1.03612e-11 1.67511 4.88443e-12 64.3355 -61.1939 -4.94927e-16 -8.08278 367.9 
-5.16795e-17 -0.843991 -1.03642e-11 1.67562 6.80794e-12 64.3546 -61.213 -5.16589e-16 -8.43654 383.468 
-5.36398e-17 -0.876004 -1.03703e-11 1.67636 9.60775e-12 64.3825 -61.2409 -5.36212e-16 -8.75701 397.04 
-5.53883e-17 -0.904559 -1.03829e-11 1.67745 1.37023e-11 64.4233 -61.2817 -5.53719e-16 -9.04291 407.993 
-5.69182e-17 -0.929545 -1.04097e-11 1.67905 1.96968e-11 64.4835 -61.3419 -5.6904e-16 -9.29313 415.042 
-5.82235e-17 -0.950862 -1.04664e-11 1.68142 2.84183e-11 64.5722 -61.4306 -5.82116e-16 -9.50667 415.471 
-5.9299e-17 -0.968427 -1.05865e-11 1.68489 4.08394e-11 64.7025 -61.5609 -5.92894e-16 -9.6827 403.665 
-6.01405e-17 -0.982169 -1.08337e-11 1.6899 5.76175e-11 64.8907 -61.7491 -6.01333e-16 -9.82051 368.88 
-6.07447e-17 -0.992036 -1.13087e-11 1.69689 7.77184e-11 65.1532 -62.0116 -6.07398e-16 -9.91956 294.254 
-6.11091e-17 -0.997987 -1.21047e-11 1.70597 9.61486e-11 65.4941 -62.3525 -6.11066e-16 -9.97947 164.705 
-6.12323e-17 -1 -1.31692e-11 1.71647 1.04198e-10 65.8882 -62.7466 -6.12323e-16 -9.99999 -9.45495 
-6.11139e-17 -0.998066 -1.42307e-11 1.72689 9.69074e-11 66.2793 -63.1377 -6.11163e-16 -9.98105 -180.888 
-6.07543e-17 -0.992193 -1.5021e-11 1.73578 7.91721e-11 66.6128 -63.4712 -6.07591e-16 -9.92271 -304.495 
-6.01549e-17 -0.982405 -1.54924e-11 1.74253 5.95295e-11 66.8661 -63.7245 -6.01621e-16 -9.82522 -373.507 
-5.93182e-17 -0.968739 -1.57385e-11 1.74731 4.29004e-11 67.0457 -63.9041 -5.93277e-16 -9.68895 -404.476 
-5.82473e-17 -0.95125 -1.5859e-11 1.75058 3.0392e-11 67.1686 -64.027 -5.82591e-16 -9.51444 -414.076 
-5.69465e-17 -0.930008 -1.59164e-11 1.75279 2.14577e-11 67.2515 -64.1099 -5.69607e-16 -9.30238 -412.477 
-5.5421e-17 -0.905094 -1.59437e-11 1.75428 1.52082e-11 67.3072 -64.1656 -5.54374e-16 -9.05361 -404.838 
-5.36768e-17 -0.876609 -1.59568e-11 1.75528 1.08649e-11 67.3448 -64.2032 -5.36953e-16 -8.76911 -393.599 
-5.17208e-17 -0.844664 -1.59631e-11 1.75595 7.84424e-12 67.3701 -64.2286 -5.17414e-16 -8.45001 -379.896 
-4.95606e-17 -0.809386 -1.59663e-11 1.75642 5.73429e-12 67.3875 -64.2459 -4.95832e-16 -8.09755 -364.274 
-4.72048e-17 -0.770914 -1.59679e-11 1.75673 4.25091e-12 67.3994 -64.2578 -4.72293e-16 -7.71314 -347.018 
-4.46628e-17 -0.729399 -1.59687e-11 1.75695 3.19951e-12 67.4076 -64.266 -4.46891e-16 -7.29828 -328.296 
-4.19445e-17 -0.685005 -1.59691e-11 1.75711 2.4481e-12 67.4134 -64.2718 -4.19725e-16 -6.85463 -308.227 
-3.90606e-17 -0.637908 -1.59694e-11 1.75722 1.90613e-12 67.4175 -64.2759 -3.90902e-16 -6.38392 -286.914 
-3.60226e-17 -0.588293 -1.59695e-11 1.7573 1.51198e-12 67.4205 -64.2789 -3.60537e-16 -5.88801 -264.45 
-3.28424e-17 -0.536357 -1.59696e-11 1.75735 1.22307e-12 67.4227 -64.2811 -3.28749e-16 -5.36887 -240.93 
-2.95326e-17 -0.482304 -1.59696e-11 1.7574 1.00996e-12 67.4243 -64.2827 -2.95663e-16 -4.82854 -216.448 
-2.61063e-17 -0.426348 -1.59696e-11 1.75743 8.52017e-13 67.4255 -64.2839 -2.61411e-16 -4.26916 -191.102 
-2.25769e-17 -0.368709 -1.59697e-11 1.75745 7.34666e-13 67.4265 -64.2849 -2.26127e-16 -3.69293 -164.993 
-1.89584e-17 -0.309614 -1.59697e-11 1.75747 6.4812e-13 67.4272 -64.2856 -1.8995e-16 -3.10212 -138.225 
-1.52651e-17 -0.249298 -1.59697e-11 1.75749 5.85463e-13 67.4278 -64.2862 -1.53024e-16 -2.49907 -110.903 
-1.15116e-17 -0.187998 -1.59697e-11 1.7575 5.41708e-13 67.4283 -64.2868 -1.15494e-16 -1.88616 -83.1347 
-7.71262e-18 -0.125957 -1.59697e-11 1.75752 5.13739e-13 67.4288 -64.2872 -7.75078e-17 -1.2658 -55.0305 
-3.88321e-18 -0.0634176 -1.59697e-11 1.75753 4.99635e-13 67.4292 -64.2876 -3.9216e-17 -0.640446 -26.7012 
-3.84734e-20 -0.000628318 -1.59697e-11 1.75754 4.98227e-13 67.4296 -64.288 -7.69468e-19 -0.0125664 1.74154 
3.80641e-18 0.0621634 -1.59697e-11 1.75755 5.09414e-13 67.43 -64.2884 3.76801e-17 0.615363 30.1854 
7.63628e-18 0.12471 -1.59697e-11 1.75756 5.34012e-13 67.4305 -64.2889 7.5981e-17 1.24086 58.5181 
1.1436e-17 0.186764 -1.59697e-11 1.75757 5.73931e-13 67.431 -64.2894 1.13982e-16 1.86147 86.6277 
1.51906e-17 0.248081 -1.59697e-11 1.75759 6.32164e-13 67.4315 -64.2899 1.51533e-16 2.47473 114.403 
1.88852e-17 0.308419 -1.59698e-11 1.75761 7.13213e-13 67.4322 -64.2906 1.88486e-16 3.07822 141.735 
2.25054e-17 0.36754 -1.59698e-11 1.75763 8.23994e-13 67.4331 -64.2915 2.24696e-16 3.66956 168.516 
2.60366e-17 0.425211 -1.59698e-11 1.75766 9.73843e-13 67.4342 -64.2926 2.60018e-16 4.24642 194.638 
2.94652e-17 0.481203 -1.59698e-11 1.7577 1.17614e-12 67.4356 -64.294 2.94315e-16 4.80652 219.999 
3.27774e-17 0.535296 -1.59699e-11 1.75775 1.45102e-12 67.4374 -64.2958 3.27449e-16 5.34765 244.499 
3.59603e-17 0.587277 -1.597e-11 1.75781 1.82715e-12 67.4399 -64.2983 3.59292e-16 5.86768 268.037 
3.90013e-17 0.63694 -1.59702e-11 1.7579 2.34524e-12 67.4433 -64.3017 3.89716e-16 6.36455 290.519 
4.18884e-17 0.684089 -1.59705e-11 1.75803 3.06632e-12 67.448 -64.3064 4.18603e-16 6.83631 311.85 
4.46101e-17 0.728538 -1.59712e-11 1.7582 4.08012e-12 67.4545 -64.313 4.45837e-16 7.28108 331.931 
4.71558e-17 0.770113 -1.59723e-11 1.75845 5.51985e-12 67.4638 -64.3222 4.71312e-16 7.69712 350.658 
4.95154e-17 0.808648 -1.59747e-11 1.7588 7.58264e-12 67.4771 -64.3355 4.94927e-16 8.08278 367.9 
5.16795e-17 0.843991 -1.59793e-11 1.75931 1.05626e-11 67.4962 -64.3546 5.16589e-16 8.43654 383.468 
5.36398e-17 0.876004 -1.59887e-11 1.76005 1.48991e-11 67.5241 -64.3825 5.36212e-16 8.75701 397.041 
5.53883e-17 0.904559 -1.60083e-11 1.76114 2.12411e-11 67.5649 -64.4233 5.53719e-16 9.04291 407.996 
5.69182e-17 0.929545 -1.60497e-11 1.76274 3.0526e-11 67.625 -64.4834 5.6904e-16 9.29313 415.047 
5.82235e-17 0.950862 -1.61377e-11 1.76511 4.40351e-11 67.7137 -64.5721 5.82116e-16 9.50667 415.483 
5.9299e-17 0.968427 -1.63237e-11 1.76858 6.3276e-11 67.8439 -64.7023 5.92894e-16 9.6827 403.691 
6.01405e-17 0.982169 -1.67065e-11 1.77359 8.92686e-11 68.0321 -64.8905 6.01333e-16 9.82051 368.93 
6.07447e-17 0.992036 -1.74422e-11 1.78058 1.20413e-10 68.2945 -65.1529 6.07398e-16 9.91956 294.347 
6.11091e-17 0.997987 -1.86753e-11 1.78966 1.4898e-10 68.6353 -65.4937 6.11066e-16 9.97947 164.845 
6.12323e-17 1 -2.03249e-11 1.80016 1.61473e-10 69.0294 -65.8878 6.12323e-16 9.99999 -9.29226 
6.11139e-17 0.998066 -2.197e-11 1.81058 1.50196e-10 69.4206 -66.279 6.11163e-16 9.98105 -180.752 
6.07543e-17 0.992193 -2.31952e-11 1.81946 1.22723e-10 69.7541 -66.6125 6.07591e-16 9.92271 -304.408 
6.01549e-17 0.982405 -2.39261e-11 1.82621 9.22856e-11 70.0075 -66.8659 6.01621e-16 9.82522 -373.461 
5.93182e-17 0.968739 -2.43079e-11 1.831 6.65139e-11 70.1871 -67.0455 5.93277e-16 9.68895 -404.453 
5.82473e-17 0.95125 -2.44947e-11 1.83427 4.71272e-11 70.3101 -67.1685 5.82591e-16 9.51444 -414.066 
5.69465e-17 0.930008 -2.45838e-11 1.83648 3.32802e-11 70.393 -67.2514 5.69607e-16 9.30238 -412.472 
5.5421e-17 0.905094 -2.46262e-11 1.83797 2.3594e-11 70.4488 -67.3072 5.54374e-16 9.05361 -404.836 
5.36768e-17 0.876609 -2.46464e-11 1.83897 1.68627e-11 70.4863 -67.3447 5.36953e-16 8.76911 -393.598 
5.17208e-17 0.844664 -2.46563e-11 1.83965 1.21815e-11 70.5117 -67.3701 5.17414e-16 8.45001 -379.895 
4.95606e-17 0.809386 -2.46612e-11 1.84011 8.91109e-12 70.529 -67.3874 4.95832e-16 8.09755 -364.274 
4.72048e-17 0.770914 -2.46636e-11 1.84042 6.61122e-12 70.5409 -67.3993 4.72293e-16 7.71314 -347.018 
4.46628e-17 0.729399 -2.46649e-11 1.84065 4.98103e-12 70.5492 -67.4076 4.46891e-16 7.29828 -328.296 
4.19445e-17 0.685005 -2.46656e-11 1.8408 3.81554e-12 70.555 -67.4134 4.19725e-16 6.85463 -308.227 
3.90606e-17 0.637908 -2.4666e-11 1.84091 2.97536e-12 70.5591 -67.4175 3.90902e-16 6.38392 -286.914 
3.60226e-17 0.588293 -2.46662e-11 1.84099 2.3643e-12 70.5621 -67.4205 3.60537e-16 5.88801 -264.45 
3.28424e-17 0.536357 -2.46663e-11 1.84105 1.91625e-12 70.5643 -67.4227 3.28749e-16 5.36887 -240.93 
2.95326e-17 0.482304 -2.46664e-11 1.84109 1.58517e-12 70.5659 -67.4243 2.95663e-16 4.82854 -216.448 
2.61063e-17 0.426348 -2.46664e-11 1.84112 1.33939e-12 70.5671 -67.4255 2.61411e-16 4.26916 -191.102 
2.25769e-17 0.368709 -2.46665e-11 1.84115 1.15712e-12 70.5681 -67.4265 2.26127e-16 3.69293 -164.993 
1.89584e-17 0.309614 -2.46665e-11 1.84117 1.02284e-12 70.5688 -67.4272 1.8995e-16 3.10212 -138.225 
1.52651e-17 0.249298 -2.46665e-11 1.84118 9.25702e-13 70.5694 -67.4278 1.53024e-16 2.49907 -110.903 
1.15116e-17 0.187998 -2.46665e-11 1.8412 8.57856e-13 70.5699 -67.4283 1.15494e-16 1.88616 -83.1347 
7.71262e-18 0.125957 -2.46665e-11 1.84121 8.14303e-13 70.5704 -67.4288 7.75078e-17 1.2658 -55.0305 
3.88321e-18 0.0634176 -2.46665e-11 1.84122 7.92139e-13 70.5708 -67.4292 3.9216e-17 0.640446 -26.7012 
3.84734e-20 0.000628318 -2.46665e-11 1.84123 7.89923e-13 70.5712 -67.4296 7.69468e-19 0.0125664 1.74154 
-3.80641e-18 -0.0621634 -2.46665e-11 1.84124 8.0756e-13 70.5716 -67.43 -3.76801e-17 -0.615363 30.1854 
-7.63628e-18 -0.12471 -2.46665e-11 1.84125 8.46309e-13 70.5721 -67.4305 -7.5981e-17 -1.24086 58.5181 
-1.1436e-17 -0.186764 -2.46666e-11 1.84127 9.08929e-13 70.5726 -67.431 -1.13982e-16 -1.86147 86.6277 
-1.51906e-17 -0.248081 -2.46666e-11 1.84128 9.99946e-13 70.5731 -67.4315 -1.51533e-16 -2.47473 114.403 
-1.88852e-17 -0.308419 -2.46666e-11 1.8413 1.12678e-12 70.5738 -67.4322 -1.88486e-16 -3.07822 141.735 
-2.25054e-17 -0.36754 -2.46666e-11 1.84132 1.29976e-12 70.5747 -67.4331 -2.24696e-16 -3.66956 168.516 
-2.60366e-17 -0.425211 -2.46667e-11 1.84135 1.53417e-12 70.5758 -67.4342 -2.60018e-16 -4.24642 194.638 
-2.94652e-17 -0.481203 -2.46667e-11 1.84139 1.85137e-12 70.5772 -67.4356 -2.94315e-16 -4.80652 219.999 
-3.27774e-17 -0.535296 -2.46668e-11 1.84144 2.28195e-12 70.579 -67.4374 -3.27449e-16 -5.34765 244.499 
-3.59603e-17 -0.587277 -2.4667e-11 1.84151 2.87125e-12 70.5815 -67.4399 -3.59292e-16 -5.86768 268.037 
-3.90013e-17 -0.63694 -2.46673e-11 1.8416 3.68424e-12 70.5849 -67.4433 -3.89716e-16 -6.36455 290.519 
-4.18884e-17 -0.684089 -2.46678e-11 1.84172 4.8164e-12 70.5896 -67.448 -4.18603e-16 -6.83631 311.85 
-4.46101e-17 -0.728538 -2.46688e-11 1.8419 6.40878e-12 70.5961 -67.4545 -4.45837e-16 -7.28108 331.931 
-4.71558e-17 -0.770113 -2.46707e-11 1.84214 8.66922e-12 70.6054 -67.4638 -4.71312e-16 -7.69712 350.658 
-4.95154e-17 -0.808648 -2.46743e-11 1.8425 1.19091e-11 70.6186 -67.4771 -4.94927e-16 -8.08278 367.9 
-5.16795e-17 -0.843991 -2.46815e-11 1.843 1.65909e-11 70.6378 -67.4962 -5.16589e-16 -8.43654 383.469 
-5.36398e-17 -0.876004 -2.46963e-11 1.84375 2.34051e-11 70.6656 -67.524 -5.36212e-16 -8.75701 397.042 
-5.53883e-17 -0.904559 -2.47272e-11 1.84483 3.33708e-11 70.7064 -67.5648 -5.53719e-16 -9.04291 407.998 
-5.69182e-17 -0.929545 -2.47922e-11 1.84644 4.7961e-11 70.7666 -67.625 -5.6904e-16 -9.29313 415.052 
-5.82235e-17 -0.950862 -2.49304e-11 1.8488 6.91895e-11 70.8552 -67.7136 -5.82116e-16 -9.50667 415.493 
-5.9299e-17 -0.968427 -2.52226e-11 1.85227 9.9426e-11 70.9854 -67.8438 -5.92894e-16 -9.6827 403.711 
-6.01405e-17 -0.982169 -2.58239e-11 1.85728 1.40275e-10 71.1735 -68.0319 -6.01333e-16 -9.82051 368.971 
-6.07447e-17 -0.992036 -2.69798e-11 1.86427 1.89227e-10 71.4359 -68.2943 -6.07398e-16 -9.91956 294.42 
-6.11091e-17 -0.997987 -2.89174e-11 1.87334 2.34139e-10 71.7766 -68.635 -6.11066e-16 -9.97947 164.957 
-6.12323e-17 -1 -3.15099e-11 1.88384 2.538e-10 72.1707 -69.0291 -6.12323e-16 -9.99999 -9.16283 
-6.11139e-17 -0.998066 -3.4096e-11 1.89427 2.36099e-10 72.5619 -69.4203 -6.11163e-16 -9.98105 -180.643 
-6.07543e-17 -0.992193 -3.60222e-11 1.90315 1.92926e-10 72.8955 -69.7539 -6.07591e-16 -9.92271 -304.338 
-6.01549e-17 -0.982405 -3.71715e-11 1.9099 1.4508e-10 73.1489 -70.0074 -6.01621e-16 -9.82522 -373.424 
-5.93182e-17 -0.968739 -3.77718e-11 1.91469 1.04563e-10 73.3286 -70.187 -5.93277e-16 -9.68895 -404.435 
-5.82473e-17 -0.95125 -3.80656e-11 1.91797 7.40833e-11 73.4516 -70.31 -5.82591e-16 -9.51444 -414.057 
-5.69465e-17 -0.930008 -3.82057e-11 1.92018 5.23113e-11 73.5346 -70.393 -5.69607e-16 -9.30238 -412.469 
-5.5421e-17 -0.905094 -3.82723e-11 1.92166 3.70824e-11 73.5903 -70.4487 -5.54374e-16 -9.05361 -404.834 
-5.36768e-17 -0.876609 -3.83042e-11 1.92266 2.64985e-11 73.6279 -70.4863 -5.36953e-16 -8.76911 -393.597 
-5.17208e-17 -0.844664 -3.83197e-11 1.92334 1.91368e-11 73.6533 -70.5117 -5.17414e-16 -8.45001 -379.895 
-4.95606e-17 -0.809386 -3.83273e-11 1.9238 1.39936e-11 73.6706 -70.529 -4.95832e-16 -8.09755 -364.274 
-4.72048e-17 -0.770914 -3.83312e-11 1.92412 1.03769e-11 73.6825 -70.5409 -4.72293e-16 -7.71314 -347.018 
-4.46628e-17 -0.729399 -3.83332e-11 1.92434 7.81384e-12 73.6908 -70.5492 -4.46891e-16 -7.29828 -328.296 
-4.19445e-17 -0.685005 -3.83343e-11 1.92449 5.98162e-12 73.6966 -70.555 -4.19725e-16 -6.85463 -308.227 
-3.90606e-17 -0.637908 -3.83348e-11 1.9246 4.66051e-12 73.7007 -70.5591 -3.90902e-16 -6.38392 -286.914 
-3.60226e-17 -0.588293 -3.83352e-11 1.92468 3.70004e-12 73.7037 -70.5621 -3.60537e-16 -5.88801 -264.45 
-3.28424e-17 -0.536357 -3.83354e-11 1.92474 2.99573e-12 73.7059 -70.5643 -3.28749e-16 -5.36887 -240.93 
-2.95326e-17 -0.482304 -3.83355e-11 1.92478 2.47536e-12 73.7075 -70.5659 -2.95663e-16 -4.82854 -216.448 
-2.61063e-17 -0.426348 -3.83356e-11 1.92482 2.08953e-12 73.7087 -70.5671 -2.61411e-16 -4.26916 -191.102 
-2.25769e-17 -0.368709 -3.83356e-11 1.92484 1.80349e-12 73.7096 -70.5681 -2.26127e-16 -3.69293 -164.993 
-1.89584e-17 -0.309614 -3.83357e-11 1.92486 1.59245e-12 73.7104 -70.5688 -1.8995e-16 -3.10212 -138.225 
-1.52651e-17 -0.249298 -3.83357e-11 1.92488 1.43949e-12 73.711 -70.5694 -1.53024e-16 -2.49907 -110.903 
-1.15116e-17 -0.187998 -3.83357e-11 1.92489 1.33289e-12 73.7115 -70.5699 -1.15494e-16 -1.88616 -83.1347 
-7.71262e-18 -0.125957 -3.83357e-11 1.9249 1.26472e-12 73.712 -70.5704 -7.75078e-17 -1.2658 -55.0305 
-3.88321e-18 -0.0634176 -3.83357e-11 1.92491 1.23006e-12 73.7124 -70.5708 -3.9216e-17 -0.640446 -26.7012 
-3.84734e-20 -0.000628318 -3.83357e-11 1.92492 1.22659e-12 73.7128 -70.5712 -7.69468e-19 -0.0125664 1.74154 
3.80641e-18 0.0621634 -3.83358e-11 1.92494 1.25417e-12 73.7132 -70.5716 3.76801e-17 0.615363 30.1854 
7.63628e-18 0.12471 -3.83358e-11 1.92495 1.31475e-12 73.7137 -70.5721 7.5981e-17 1.24086 58.5181 
1.1436e-17 0.186764 -3.83358e-11 1.92496 1.41265e-12 73.7142 -70.5726 1.13982e-16 1.86147 86.6277 
1.51906e-17 0.248081 -3.83358e-11 1.92498 1.55518e-12 73.7147 -70.5731 1.51533e-16 2.47473 114.403 
1.88852e-17 0.308419 -3.83358e-11 1.92499 1.75342e-12 73.7154 -70.5738 1.88486e-16 3.07822 141.735 
