OUT_TIME 0.01
# ext_x ext_y center_x center_y angle theta1 theta2 moment3_norm moment3_angle ext_potential
-0.491144 0.850687 3.91806 -6.81452 -2.61696 246.746 -343.156 -4.91145 8.50688 -429.343 
-0.484292 0.838819 3.91917 -6.81644 -2.61637 246.84 -343.228 -4.84293 8.3882 -430.862 
-0.475529 0.823641 3.9199 -6.81769 -2.61596 246.902 -343.275 -4.7553 8.23642 -426.249 
-0.464889 0.805212 3.92038 -6.81851 -2.61569 246.943 -343.306 -4.64891 8.05214 -418.04 
-0.452415 0.783606 3.92069 -6.81905 -2.6155 246.969 -343.326 -4.52416 7.83608 -407.358 
-0.438155 0.758906 3.92089 -6.8194 -2.61538 246.987 -343.339 -4.38156 7.58909 -394.709 
-0.422166 0.731212 3.92103 -6.81964 -2.61529 246.999 -343.348 -4.22167 7.31215 -380.344 
-0.40451 0.700632 3.92112 -6.81979 -2.61524 247.006 -343.353 -4.04512 7.00636 -364.403 
-0.385259 0.667288 3.92118 -6.8199 -2.6152 247.012 -343.357 -3.85261 6.67291 -346.986 
-0.364486 0.631309 3.92123 -6.81997 -2.61517 247.016 -343.36 -3.64489 6.31313 -328.179 
-0.342276 0.592839 3.92125 -6.82002 -2.61515 247.018 -343.362 -3.42278 5.92843 -308.062 
-0.318714 0.55203 3.92128 -6.82006 -2.61513 247.02 -343.363 -3.18717 5.52034 -286.719 
-0.293895 0.509041 3.92129 -6.82009 -2.61512 247.021 -343.364 -2.93898 5.09046 -264.235 
-0.267916 0.464044 3.9213 -6.82011 -2.61512 247.022 -343.365 -2.67919 4.64049 -240.699 
-0.24088 0.417216 3.92131 -6.82012 -2.61511 247.023 -343.365 -2.40882 4.1722 -216.205 
-0.212892 0.368741 3.92132 -6.82013 -2.61511 247.023 -343.366 -2.12895 3.68746 -190.85 
-0.184065 0.31881 3.92132 -6.82014 -2.61511 247.024 -343.366 -1.84068 3.18815 -164.733 
-0.154511 0.267622 3.92133 -6.82015 -2.61511 247.024 -343.366 -1.54514 2.67627 -137.958 
-0.124348 0.215377 3.92133 -6.82016 -2.6151 247.025 -343.367 -1.24351 2.15382 -110.631 
-0.0936937 0.162282 3.92134 -6.82016 -2.6151 247.025 -343.367 -0.936968 1.62288 -82.8588 
-0.0626697 0.108547 3.92134 -6.82017 -2.6151 247.025 -343.367 -0.626729 1.08553 -54.7518 
-0.0313984 0.0543836 3.92135 -6.82018 -2.61511 247.026 -343.368 -0.314015 0.54389 -26.4209 
-3.14159e-06 5.4414e-06 3.92135 -6.82019 -2.61511 247.026 -343.368 -6.28319e-05 0.000108828 2.02236 
0.0313921 -0.0543728 3.92136 -6.8202 -2.61511 247.026 -343.369 0.31389 -0.543673 30.4655 
0.0626635 -0.108536 3.92136 -6.82021 -2.61511 247.027 -343.369 0.626604 -1.08531 58.7962 
0.0936876 -0.162272 3.92137 -6.82023 -2.61512 247.028 -343.37 0.936845 -1.62266 86.9027 
0.124342 -0.215366 3.92138 -6.82025 -2.61512 247.028 -343.371 1.24339 -2.15361 114.674 
0.154506 -0.267611 3.9214 -6.82027 -2.61513 247.029 -343.372 1.54503 -2.67606 142 
0.184059 -0.3188 3.92142 -6.8203 -2.61514 247.03 -343.374 1.84056 -3.18795 168.773 
0.212887 -0.368731 3.92144 -6.82034 -2.61515 247.032 -343.376 2.12884 -3.68726 194.885 
0.240874 -0.417206 3.92147 -6.8204 -2.61516 247.034 -343.378 2.40871 -4.17201 220.234 
0.267911 -0.464035 3.92151 -6.82047 -2.61518 247.037 -343.382 2.67908 -4.6403 244.716 
0.29389 -0.509033 3.92157 -6.82057 -2.61521 247.041 -343.387 2.93888 -5.09028 268.229 
0.31871 -0.552021 3.92165 -6.82071 -2.61525 247.046 -343.393 3.18707 -5.52017 290.67 
0.342271 -0.592831 3.92176 -6.8209 -2.61531 247.053 -343.403 3.42269 -5.92827 311.93 
0.364482 -0.631302 3.92192 -6.82118 -2.61539 247.064 -343.416 3.6448 -6.31298 331.88 
0.385255 -0.667281 3.92216 -6.82157 -2.61551 247.079 -343.436 3.85253 -6.67277 350.347 
0.404507 -0.700626 3.92249 -6.82215 -2.61568 247.101 -343.464 4.04505 -7.00623 367.051 
0.422162 -0.731207 3.92298 -6.823 -2.61593 247.133 -343.505 4.22161 -7.31204 381.471 
0.438152 -0.758901 3.92371 -6.82426 -2.61629 247.181 -343.566 4.3815 -7.58899 392.534 
0.452412 -0.783601 3.92479 -6.82613 -2.61683 247.252 -343.657 4.52411 -7.83599 397.943 
0.464887 -0.805208 3.9264 -6.8289 -2.6176 247.359 -343.792 4.64886 -8.05206 392.775 
0.475527 -0.823637 3.92876 -6.83299 -2.61868 247.516 -343.989 4.75526 -8.23636 367.102 
0.484291 -0.838816 3.93212 -6.83883 -2.62002 247.744 -344.266 4.8429 -8.38815 303.944 
0.491143 -0.850685 3.93659 -6.84663 -2.62134 248.058 -344.628 4.91142 -8.50684 184.783 
0.496057 -0.859196 3.94192 -6.85593 -2.62201 248.448 -345.042 4.96057 -8.59195 12.9525 
0.499013 -0.864316 3.94734 -6.86541 -2.62159 248.865 -345.445 4.99013 -8.64316 -166.738 
0.5 -0.866025 3.95204 -6.8736 -2.62037 249.242 -345.777 5 -8.66025 -302.098 
0.499014 -0.864317 3.95561 -6.87981 -2.61898 249.536 -346.02 4.99014 -8.64317 -379.823 
0.496058 -0.859197 3.95811 -6.88415 -2.61782 249.746 -346.187 4.96058 -8.59198 -416.1 
0.491144 -0.850687 3.9598 -6.88707 -2.61696 249.888 -346.298 4.91145 -8.50688 -429.343 
0.484292 -0.838819 3.96091 -6.88898 -2.61637 249.982 -346.37 4.84293 -8.3882 -430.862 
0.475529 -0.823641 3.96163 -6.89024 -2.61596 250.044 -346.417 4.7553 -8.23642 -426.249 
0.464889 -0.805212 3.96211 -6.89105 -2.61569 250.084 -346.447 4.64891 -8.05214 -418.04 
0.452415 -0.783606 3.96242 -6.89159 -2.6155 250.111 -346.467 4.52416 -7.83608 -407.358 
0.438155 -0.758906 3.96263 -6.89195 -2.61538 250.128 -346.48 4.38156 -7.58909 -394.709 
0.422166 -0.731212 3.96276 -6.89218 -2.61529 250.14 -346.489 4.22167 -7.31215 -380.344 
0.40451 -0.700632 3.96285 -6.89234 -2.61524 250.148 -346.495 4.04512 -7.00636 -364.403 
0.385259 -0.667288 3.96292 -6.89244 -2.6152 250.153 -346.499 3.85261 -6.67291 -346.986 
0.364486 -0.631309 3.96296 -6.89252 -2.61517 250.157 -346.502 3.64489 -6.31313 -328.179 
0.342276 -0.592839 3.96299 -6.89257 -2.61515 250.16 -346.503 3.42278 -5.92843 -308.062 
0.318714 -0.55203 3.96301 -6.8926 -2.61513 250.162 -346.505 3.18717 -5.52034 -286.719 
0.293895 -0.509041 3.96303 -6.89263 -2.61512 250.163 -346.506 2.93898 -5.09046 -264.235 
0.267916 -0.464044 3.96304 -6.89265 -2.61512 250.164 -346.506 2.67919 -4.64049 -240.699 
0.24088 -0.417216 3.96304 -6.89266 -2.61511 250.165 -346.507 2.40882 -4.1722 -216.205 
0.212892 -0.368741 3.96305 -6.89268 -2.61511 250.165 -346.507 2.12895 -3.68746 -190.85 
0.184065 -0.31881 3.96306 -6.89269 -2.61511 250.166 -346.508 1.84068 -3.18815 -164.733 
0.154511 -0.267622 3.96306 -6.89269 -2.61511 250.166 -346.508 1.54514 -2.67627 -137.958 
0.124348 -0.215377 3.96307 -6.8927 -2.6151 250.166 -346.508 1.24351 -2.15382 -110.631 
0.0936937 -0.162282 3.96307 -6.89271 -2.6151 250.167 -346.509 0.936968 -1.62288 -82.8588 
0.0626697 -0.108547 3.96308 -6.89272 -2.6151 250.167 -346.509 0.626729 -1.08553 -54.7518 
0.0313984 -0.0543836 3.96308 -6.89272 -2.61511 250.167 -346.509 0.314015 -0.54389 -26.4209 
3.14159e-06 -5.4414e-06 3.96308 -6.89273 -2.61511 250.168 -346.51 6.28319e-05 -0.000108828 2.02236 
-0.0313921 0.0543728 3.96309 -6.89274 -2.61511 250.168 -346.51 -0.31389 0.543673 30.4655 
-0.0626635 0.108536 3.9631 -6.89276 -2.61511 250.169 -346.511 -0.626604 1.08531 58.7962 
-0.0936876 0.162272 3.96311 -6.89277 -2.61512 250.169 -346.512 -0.936845 1.62266 86.9027 
-0.124342 0.215366 3.96312 -6.89279 -2.61512 250.17 -346.512 -1.24339 2.15361 114.674 
-0.154506 0.267611 3.96313 -6.89281 -2.61513 250.171 -346.514 -1.54503 2.67606 142 
-0.184059 0.3188 3.96315 -6.89285 -2.61514 250.172 -346.515 -1.84056 3.18795 168.773 
-0.212887 0.368731 3.96317 -6.89289 -2.61515 250.174 -346.517 -2.12884 3.68726 194.885 
-0.240874 0.417206 3.96321 -6.89294 -2.61516 250.176 -346.52 -2.40871 4.17201 220.234 
-0.267911 0.464035 3.96325 -6.89301 -2.61518 250.178 -346.523 -2.67908 4.6403 244.716 
-0.29389 0.509033 3.96331 -6.89311 -2.61521 250.182 -346.528 -2.93888 5.09028 268.229 
-0.31871 0.552021 3.96339 -6.89325 -2.61525 250.187 -346.535 -3.18707 5.52017 290.67 
-0.342271 0.592831 3.9635 -6.89345 -2.61531 250.195 -346.544 -3.42269 5.92827 311.93 
-0.364482 0.631302 3.96366 -6.89372 -2.61539 250.205 -346.558 -3.6448 6.31298 331.88 
-0.385255 0.667281 3.96389 -6.89412 -2.61551 250.22 -346.577 -3.85253 6.67277 350.347 
-0.404507 0.700626 3.96422 -6.8947 -2.61568 250.242 -346.605 -4.04505 7.00623 367.051 
-0.422162 0.731207 3.96472 -6.89554 -2.61593 250.275 -346.647 -4.22161 7.31204 381.471 
-0.438152 0.758901 3.96545 -6.8968 -2.61629 250.323 -346.708 -4.3815 7.58899 392.534 
-0.452412 0.783601 3.96653 -6.89867 -2.61683 250.394 -346.799 -4.52411 7.83599 397.943 
-0.464887 0.805208 3.96814 -6.90145 -2.6176 250.5 -346.933 -4.64886 8.05206 392.775 
-0.475527 0.823637 3.9705 -6.90554 -2.61868 250.658 -347.13 -4.75526 8.23636 367.102 
-0.484291 0.838816 3.97385 -6.91137 -2.62002 250.886 -347.408 -4.8429 8.38815 303.944 
-0.491143 0.850685 3.97833 -6.91917 -2.62134 251.199 -347.769 -4.91142 8.50684 184.783 
-0.496057 0.859196 3.98365 -6.92848 -2.62201 251.589 -348.184 -4.96057 8.59195 12.9525 
-0.499013 0.864316 3.98908 -6.93796 -2.62159 252.007 -348.586 -4.99013 8.64316 -166.738 
-0.5 0.866025 3.99377 -6.94615 -2.62037 252.384 -348.918 -5 8.66025 -302.098 
-0.499014 0.864317 3.99734 -6.95236 -2.61898 252.678 -349.162 -4.99014 8.64317 -379.823 
-0.496058 0.859197 3.99985 -6.9567 -2.61782 252.887 -349.329 -4.96058 8.59198 -416.1 
-0.491144 0.850687 4.00153 -6.95961 -2.61696 253.029 -349.439 -4.91145 8.50688 -429.343 
-0.484292 0.838819 4.00264 -6.96153 -2.61637 253.123 -349.512 -4.84293 8.3882 -430.862 
-0.475529 0.823641 4.00337 -6.96278 -2.61596 253.185 -349.559 -4.7553 8.23642 -426.249 
-0.464889 0.805212 4.00384 -6.9636 -2.61569 253.226 -349.589 -4.64891 8.05214 -418.04 
-0.452415 0.783606 4.00416 -6.96414 -2.6155 253.252 -349.609 -4.52416 7.83608 -407.358 
-0.438155 0.758906 4.00436 -6.96449 -2.61538 253.27 -349.622 -4.38156 7.58909 -394.709 
-0.422166 0.731212 4.0045 -6.96473 -2.61529 253.282 -349.631 -4.22167 7.31215 -380.344 
-0.40451 0.700632 4.00459 -6.96488 -2.61524 253.29 -349.637 -4.04512 7.00636 -364.403 
-0.385259 0.667288 4.00465 -6.96499 -2.6152 253.295 -349.64 -3.85261 6.67291 -346.986 
-0.364486 0.631309 4.00469 -6.96506 -2.61517 253.299 -349.643 -3.64489 6.31313 -328.179 
-0.342276 0.592839 4.00472 -6.96511 -2.61515 253.301 -349.645 -3.42278 5.92843 -308.062 
-0.318714 0.55203 4.00474 -6.96515 -2.61513 253.303 -349.646 -3.18717 5.52034 -286.719 
-0.293895 0.509041 4.00476 -6.96518 -2.61512 253.304 -349.647 -2.93898 5.09046 -264.235 
-0.267916 0.464044 4.00477 -6.9652 -2.61512 253.305 -349.648 -2.67919 4.64049 -240.699 
-0.24088 0.417216 4.00478 -6.96521 -2.61511 253.306 -349.648 -2.40882 4.1722 -216.205 
-0.212892 0.368741 4.00479 -6.96522 -2.61511 253.307 -349.649 -2.12895 3.68746 -190.85 
-0.184065 0.31881 4.00479 -6.96523 -2.61511 253.307 -349.649 -1.84068 3.18815 -164.733 
-0.154511 0.267622 4.0048 -6.96524 -2.61511 253.308 -349.65 -1.54514 2.67627 -137.958 
-0.124348 0.215377 4.0048 -6.96525 -2.6151 253.308 -349.65 -1.24351 2.15382 -110.631 
-0.0936937 0.162282 4.0048 -6.96525 -2.6151 253.308 -349.65 -0.936968 1.62288 -82.8588 
-0.0626697 0.108547 4.00481 -6.96526 -2.6151 253.309 -349.651 -0.626729 1.08553 -54.7518 
-0.0313984 0.0543836 4.00481 -6.96527 -2.61511 253.309 -349.651 -0.314015 0.54389 -26.4209 
-3.14159e-06 5.4414e-06 4.00482 -6.96528 -2.61511 253.309 -349.651 -6.28319e-05 0.000108828 2.02236 
0.0313921 -0.0543728 4.00483 -6.96529 -2.61511 253.31 -349.652 0.31389 -0.543673 30.4655 
0.0626635 -0.108536 4.00483 -6.9653 -2.61511 253.31 -349.652 0.626604 -1.08531 58.7962 
0.0936876 -0.162272 4.00484 -6.96532 -2.61512 253.311 -349.653 0.936845 -1.62266 86.9027 
0.124342 -0.215366 4.00485 -6.96534 -2.61512 253.311 -349.654 1.24339 -2.15361 114.674 
0.154506 -0.267611 4.00487 -6.96536 -2.61513 253.312 -349.655 1.54503 -2.67606 142 
0.184059 -0.3188 4.00488 -6.96539 -2.61514 253.314 -349.657 1.84056 -3.18795 168.773 
0.212887 -0.368731 4.00491 -6.96543 -2.61515 253.315 -349.659 2.12884 -3.68726 194.885 
0.240874 -0.417206 4.00494 -6.96549 -2.61516 253.317 -349.661 2.40871 -4.17201 220.234 
0.267911 -0.464035 4.00498 -6.96556 -2.61518 253.32 -349.665 2.67908 -4.6403 244.716 
0.29389 -0.509033 4.00504 -6.96566 -2.61521 253.324 -349.67 2.93888 -5.09028 268.229 
0.31871 -0.552021 4.00512 -6.9658 -2.61525 253.329 -349.676 3.18707 -5.52017 290.67 
0.342271 -0.592831 4.00523 -6.96599 -2.61531 253.336 -349.686 3.42269 -5.92827 311.93 
0.364482 -0.631302 4.00539 -6.96627 -2.61539 253.347 -349.699 3.6448 -6.31298 331.88 
0.385255 -0.667281 4.00562 -6.96666 -2.61551 253.362 -349.719 3.85253 -6.67277 350.347 
0.404507 -0.700626 4.00596 -6.96724 -2.61568 253.384 -349.747 4.04505 -7.00623 367.051 
0.422162 -0.731207 4.00645 -6.96809 -2.61593 253.416 -349.788 4.22161 -7.31204 381.471 
0.438152 -0.758901 4.00718 -6.96935 -2.61629 253.464 -349.85 4.3815 -7.58899 392.534 
0.452412 -0.783601 4.00826 -6.97122 -2.61683 253.535 -349.94 4.52411 -7.83599 397.943 
0.464887 -0.805208 4.00987 -6.97399 -2.6176 253.642 -350.075 4.64886 -8.05206 392.775 
0.475527 -0.823637 4.01223 -6.97808 -2.61868 253.799 -350.272 4.75526 -8.23636 367.102 
0.484291 -0.838816 4.01559 -6.98392 -2.62002 254.028 -350.549 4.8429 -8.38815 303.944 
0.491143 -0.850685 4.02006 -6.99172 -2.62134 254.341 -350.911 4.91142 -8.50684 184.783 
0.496057 -0.859196 4.02539 -7.00102 -2.62201 254.731 -351.325 4.96057 -8.59195 12.9525 
0.499013 -0.864316 4.03081 -7.0105 -2.62159 255.149 -351.728 4.99013 -8.64316 -166.738 
0.5 -0.866025 4.03551 -7.01869 -2.62037 255.525 -352.06 5 -8.66025 -302.098 
0.499014 -0.864317 4.03908 -7.0249 -2.61898 255.82 -352.303 4.99014 -8.64317 -379.823 
0.496058 -0.859197 4.04158 -7.02924 -2.61782 256.029 -352.47 4.96058 -8.59198 -416.1 
0.491144 -0.850687 4.04327 -7.03216 -2.61696 256.171 -352.581 4.91145 -8.50688 -429.343 
0.484292 -0.838819 4.04438 -7.03407 -2.61637 256.265 -352.653 4.84293 -8.3882 -430.862 
0.475529 -0.823641 4.0451 -7.03533 -2.61596 256.327 -352.7 4.7553 -8.23642 -426.249 
0.464889 -0.805212 4.04558 -7.03614 -2.61569 256.367 -352.731 4.64891 -8.05214 -418.04 
0.452415 -0.783606 4.04589 -7.03668 -2.6155 256.394 -352.751 4.52416 -7.83608 -407.358 
0.438155 -0.758906 4.04609 -7.03704 -2.61538 256.412 -352.764 4.38156 -7.58909 -394.709 
0.422166 -0.731212 4.04623 -7.03727 -2.61529 256.423 -352.772 4.22167 -7.31215 -380.344 
0.40451 -0.700632 4.04632 -7.03743 -2.61524 256.431 -352.778 4.04512 -7.00636 -364.403 
0.385259 -0.667288 4.04639 -7.03753 -2.6152 256.437 -352.782 3.85261 -6.67291 -346.986 
0.364486 -0.631309 4.04643 -7.03761 -2.61517 256.44 -352.785 3.64489 -6.31313 -328.179 
0.342276 -0.592839 4.04646 -7.03766 -2.61515 256.443 -352.787 3.42278 -5.92843 -308.062 
0.318714 -0.55203 4.04648 -7.03769 -2.61513 256.445 -352.788 3.18717 -5.52034 -286.719 
0.293895 -0.509041 4.04649 -7.03772 -2.61512 256.446 -352.789 2.93898 -5.09046 -264.235 
0.267916 -0.464044 4.0465 -7.03774 -2.61512 256.447 -352.79 2.67919 -4.64049 -240.699 
0.24088 -0.417216 4.04651 -7.03775 -2.61511 256.448 -352.79 2.40882 -4.1722 -216.205 
0.212892 -0.368741 4.04652 -7.03777 -2.61511 256.448 -352.791 2.12895 -3.68746 -190.85 
0.184065 -0.31881 4.04653 -7.03778 -2.61511 256.449 -352.791 1.84068 -3.18815 -164.733 
0.154511 -0.267622 4.04653 -7.03778 -2.61511 256.449 -352.791 1.54514 -2.67627 -137.958 
0.124348 -0.215377 4.04653 -7.03779 -2.6151 256.449 -352.792 1.24351 -2.15382 -110.631 
0.0936937 -0.162282 4.04654 -7.0378 -2.6151 256.45 -352.792 0.936968 -1.62288 -82.8588 
0.0626697 -0.108547 4.04654 -7.03781 -2.6151 256.45 -352.792 0.626729 -1.08553 -54.7518 
0.0313984 -0.0543836 4.04655 -7.03781 -2.61511 256.45 -352.793 0.314015 -0.54389 -26.4209 
3.14159e-06 -5.4414e-06 4.04655 -7.03782 -2.61511 256.451 -352.793 6.28319e-05 -0.000108828 2.02236 
-0.0313921 0.0543728 4.04656 -7.03783 -2.61511 256.451 -352.793 -0.31389 0.543673 30.4655 
-0.0626635 0.108536 4.04657 -7.03785 -2.61511 256.452 -352.794 -0.626604 1.08531 58.7962 
-0.0936876 0.162272 4.04658 -7.03786 -2.61512 256.452 -352.795 -0.936845 1.62266 86.9027 
-0.124342 0.215366 4.04659 -7.03788 -2.61512 256.453 -352.796 -1.24339 2.15361 114.674 
-0.154506 0.267611 4.0466 -7.0379 -2.61513 256.454 -352.797 -1.54503 2.67606 142 
-0.184059 0.3188 4.04662 -7.03794 -2.61514 256.455 -352.798 -1.84056 3.18795 168.773 
-0.212887 0.368731 4.04664 -7.03798 -2.61515 256.457 -352.8 -2.12884 3.68726 194.885 
-0.240874 0.417206 4.04667 -7.03803 -2.61516 256.459 -352.803 -2.40871 4.17201 220.234 
-0.267911 0.464035 4.04672 -7.0381 -2.61518 256.462 -352.806 -2.67908 4.6403 244.716 
-0.29389 0.509033 4.04677 -7.0382 -2.61521 256.465 -352.811 -2.93888 5.09028 268.229 
-0.31871 0.552021 4.04685 -7.03834 -2.61525 256.471 -352.818 -3.18707 5.52017 290.67 
-0.342271 0.592831 4.04697 -7.03854 -2.61531 256.478 -352.828 -3.42269 5.92827 311.93 
-0.364482 0.631302 4.04713 -7.03881 -2.61539 256.488 -352.841 -3.6448 6.31298 331.88 
-0.385255 0.667281 4.04736 -7.03921 -2.61551 256.504 -352.86 -3.85253 6.67277 350.347 
-0.404507 0.700626 4.04769 -7.03979 -2.61568 256.526 -352.889 -4.04505 7.00623 367.051 
-0.422162 0.731207 4.04819 -7.04063 -2.61593 256.558 -352.93 -4.22161 7.31204 381.471 
-0.438152 0.758901 4.04891 -7.04189 -2.61629 256.606 -352.991 -4.3815 7.58899 392.534 
-0.452412 0.783601 4.05 -7.04376 -2.61683 256.677 -353.082 -4.52411 7.83599 397.943 
-0.464887 0.805208 4.0516 -7.04654 -2.6176 256.783 -353.217 -4.64886 8.05206 392.775 
-0.475527 0.823637 4.05396 -7.05063 -2.61868 256.941 -353.414 -4.75526 8.23636 367.102 
-0.484291 0.838816 4.05732 -7.05646 -2.62002 257.169 -353.691 -4.8429 8.38815 303.944 
-0.491143 0.850685 4.0618 -7.06426 -2.62134 257.483 -354.052 -4.91142 8.50684 184.783 
-0.496057 0.859196 4.06712 -7.07357 -2.62201 257.873 -354.467 -4.96057 8.59195 12.9525 
-0.499013 0.864316 4.07255 -7.08305 -2.62159 258.29 -354.869 -4.99013 8.64316 -166.738 
-0.5 0.866025 4.07724 -7.09124 -2.62037 258.667 -355.201 -5 8.66025 -302.098 
-0.499014 0.864317 4.08081 -7.09745 -2.61898 258.961 -355.445 -4.99014 8.64317 -379.823 
-0.496058 0.859197 4.08332 -7.10179 -2.61782 259.171 -355.612 -4.96058 8.59198 -416.1 
-0.491144 0.850687 4.085 -7.1047 -2.61696 259.313 -355.723 -4.91145 8.50688 -429.343 
-0.484292 0.838819 4.08611 -7.10662 -2.61637 259.407 -355.795 -4.84293 8.3882 -430.862 
-0.475529 0.823641 4.08684 -7.10787 -2.61596 259.468 -355.842 -4.7553 8.23642 -426.249 
-0.464889 0.805212 4.08731 -7.10869 -2.61569 259.509 -355.872 -4.64891 8.05214 -418.04 
-0.452415 0.783606 4.08762 -7.10923 -2.6155 259.536 -355.892 -4.52416 7.83608 -407.358 
-0.438155 0.758906 4.08783 -7.10958 -2.61538 259.553 -355.905 -4.38156 7.58909 -394.709 
-0.422166 0.731212 4.08797 -7.10982 -2.61529 259.565 -355.914 -4.22167 7.31215 -380.344 
-0.40451 0.700632 4.08806 -7.10997 -2.61524 259.573 -355.92 -4.04512 7.00636 -364.403 
-0.385259 0.667288 4.08812 -7.11008 -2.6152 259.578 -355.924 -3.85261 6.67291 -346.986 
-0.364486 0.631309 4.08816 -7.11015 -2.61517 259.582 -355.926 -3.64489 6.31313 -328.179 
-0.342276 0.592839 4.08819 -7.1102 -2.61515 259.584 -355.928 -3.42278 5.92843 -308.062 
-0.318714 0.55203 4.08821 -7.11024 -2.61513 259.586 -355.929 -3.18717 5.52034 -286.719 
-0.293895 0.509041 4.08823 -7.11027 -2.61512 259.588 -355.93 -2.93898 5.09046 -264.235 
-0.267916 0.464044 4.08824 -7.11029 -2.61512 259.589 -355.931 -2.67919 4.64049 -240.699 
-0.24088 0.417216 4.08825 -7.1103 -2.61511 259.589 -355.932 -2.40882 4.1722 -216.205 
-0.212892 0.368741 4.08825 -7.11031 -2.61511 259.59 -355.932 -2.12895 3.68746 -190.85 
-0.184065 0.31881 4.08826 -7.11032 -2.61511 259.59 -355.932 -1.84068 3.18815 -164.733 
-0.154511 0.267622 4.08826 -7.11033 -2.61511 259.591 -355.933 -1.54514 2.67627 -137.958 
-0.124348 0.215377 4.08827 -7.11034 -2.6151 259.591 -355.933 -1.24351 2.15382 -110.631 
-0.0936937 0.162282 4.08827 -7.11034 -2.6151 259.591 -355.933 -0.936968 1.62288 -82.8588 
-0.0626697 0.108547 4.08828 -7.11035 -2.6151 259.592 -355.934 -0.626729 1.08553 -54.7518 
-0.0313984 0.0543836 4.08828 -7.11036 -2.61511 259.592 -355.934 -0.314015 0.54389 -26.4209 
-3.14159e-06 5.4414e-06 4.08829 -7.11037 -2.61511 259.592 -355.935 -6.28319e-05 0.000108828 2.02236 
0.0313921 -0.0543728 4.08829 -7.11038 -2.61511 259.593 -355.935 0.31389 -0.543673 30.4655 
0.0626635 -0.108536 4.0883 -7.11039 -2.61511 259.593 -355.936 0.626604 -1.08531 58.7962 
0.0936876 -0.162272 4.08831 -7.11041 -2.61512 259.594 -355.936 0.936845 -1.62266 86.9027 
0.124342 -0.215366 4.08832 -7.11043 -2.61512 259.595 -355.937 1.24339 -2.15361 114.674 
0.154506 -0.267611 4.08833 -7.11045 -2.61513 259.596 -355.938 1.54503 -2.67606 142 
0.184059 -0.3188 4.08835 -7.11048 -2.61514 259.597 -355.94 1.84056 -3.18795 168.773 
0.212887 -0.368731 4.08838 -7.11052 -2.61515 259.598 -355.942 2.12884 -3.68726 194.885 
0.240874 -0.417206 4.08841 -7.11058 -2.61516 259.6 -355.945 2.40871 -4.17201 220.234 
0.267911 -0.464035 4.08845 -7.11065 -2.61518 259.603 -355.948 2.67908 -4.6403 244.716 
0.29389 -0.509033 4.08851 -7.11075 -2.61521 259.607 -355.953 2.93888 -5.09028 268.229 
0.31871 -0.552021 4.08859 -7.11089 -2.61525 259.612 -355.96 3.18707 -5.52017 290.67 
0.342271 -0.592831 4.0887 -7.11108 -2.61531 259.62 -355.969 3.42269 -5.92827 311.93 
0.364482 -0.631302 4.08886 -7.11136 -2.61539 259.63 -355.983 3.6448 -6.31298 331.88 
0.385255 -0.667281 4.08909 -7.11175 -2.61551 259.645 -356.002 3.85253 -6.67277 350.347 
0.404507 -0.700626 4.08943 -7.11233 -2.61568 259.667 -356.03 4.04505 -7.00623 367.051 
0.422162 -0.731207 4.08992 -7.11318 -2.61593 259.699 -356.072 4.22161 -7.31204 381.471 
0.438152 -0.758901 4.09065 -7.11444 -2.61629 259.747 -356.133 4.3815 -7.58899 392.534 
0.452412 -0.783601 4.09173 -7.11631 -2.61683 259.819 -356.224 4.52411 -7.83599 397.943 
0.464887 -0.805208 4.09334 -7.11908 -2.6176 259.925 -356.358 4.64886 -8.05206 392.775 
0.475527 -0.823637 4.0957 -7.12317 -2.61868 260.083 -356.555 4.75526 -8.23636 367.102 
0.484291 -0.838816 4.09906 -7.12901 -2.62002 260.311 -356.832 4.8429 -8.38815 303.944 
0.491143 -0.850685 4.10353 -7.13681 -2.62134 260.624 -357.194 4.91142 -8.50684 184.783 
0.496057 -0.859196 4.10886 -7.14611 -2.62201 261.014 -357.609 4.96057 -8.59195 12.9525 
0.499013 -0.864316 4.11428 -7.15559 -2.62159 261.432 -358.011 4.99013 -8.64316 -166.738 
0.5 -0.866025 4.11898 -7.16378 -2.62037 261.809 -358.343 5 -8.66025 -302.098 
0.499014 -0.864317 4.12255 -7.16999 -2.61898 262.103 -358.587 4.99014 -8.64317 -379.823 
0.496058 -0.859197 4.12505 -7.17433 -2.61782 262.312 -358.754 4.96058 -8.59198 -416.1 
0.491144 -0.850687 4.12673 -7.17725 -2.61696 262.454 -358.864 4.91145 -8.50688 -429.343 
0.484292 -0.838819 4.12784 -7.17916 -2.61637 262.548 -358.936 4.84293 -8.3882 -430.862 
0.475529 -0.823641 4.12857 -7.18042 -2.61596 262.61 -358.983 4.7553 -8.23642 -426.249 
0.464889 -0.805212 4.12905 -7.18123 -2.61569 262.65 -359.014 4.64891 -8.05214 -418.04 
0.452415 -0.783606 4.12936 -7.18177 -2.6155 262.677 -359.034 4.52416 -7.83608 -407.358 
0.438155 -0.758906 4.12956 -7.18213 -2.61538 262.695 -359.047 4.38156 -7.58909 -394.709 
0.422166 -0.731212 4.1297 -7.18236 -2.61529 262.707 -359.056 4.22167 -7.31215 -380.344 
0.40451 -0.700632 4.12979 -7.18252 -2.61524 262.714 -359.061 4.04512 -7.00636 -364.403 
